year,best_of,player_ht,player_age,player_rank,player_rank_points,opponent_ht,opponent_age,opponent_rank,opponent_rank_points,label,month,rank_diff,age_diff,height_diff,rank_points_diff,player_is_left,opponent_is_left,rounds_remaining,surface_Clay,surface_Grass,tourney_level_A,tourney_level_F,tourney_level_G,tourney_level_M,tourney_level_O
2019,3,193.0,32.4,23.0,1560.0,198.0,30.4,10.0,3095.0,1,2,13.0,2.0,-5.0,-1535.0,0,0,5,False,False,True,False,False,False,False
2019,3,198.0,30.4,10.0,3095.0,193.0,32.4,23.0,1560.0,0,2,-13.0,-2.0,5.0,1535.0,0,0,5,False,False,True,False,False,False,False
2019,3,183.0,33.6,128.0,450.0,180.0,28.4,218.0,233.0,1,2,-90.0,5.200000000000003,3.0,217.0,0,0,5,False,False,True,False,False,False,False
2019,3,180.0,28.4,218.0,233.0,183.0,33.6,128.0,450.0,0,2,90.0,-5.200000000000003,-3.0,-217.0,0,0,5,False,False,True,False,False,False,False
2019,3,180.0,26.5,68.0,770.0,196.0,22.8,56.0,895.0,1,2,12.0,3.6999999999999993,-16.0,-125.0,0,0,5,False,False,True,False,False,False,False
2019,3,196.0,22.8,56.0,895.0,180.0,26.5,68.0,770.0,0,2,-12.0,-3.6999999999999993,16.0,125.0,0,0,5,False,False,True,False,False,False,False
2019,3,175.0,28.6,113.0,516.0,198.0,23.0,15.0,2230.0,1,2,98.0,5.600000000000001,-23.0,-1714.0,0,0,5,False,False,True,False,False,False,False
2019,3,198.0,23.0,15.0,2230.0,175.0,28.6,113.0,516.0,0,2,-98.0,-5.600000000000001,23.0,1714.0,0,0,5,False,False,True,False,False,False,False
2019,3,188.0,22.2,13.0,2605.0,198.0,25.6,96.0,598.0,1,2,-83.0,-3.400000000000002,-10.0,2007.0,0,1,5,False,False,True,False,False,False,False
2019,3,198.0,25.6,96.0,598.0,188.0,22.2,13.0,2605.0,0,2,83.0,3.400000000000002,10.0,-2007.0,1,0,5,False,False,True,False,False,False,False
2019,3,196.0,33.4,88.0,640.0,193.0,25.0,98.0,592.0,1,2,-10.0,8.399999999999999,3.0,48.0,0,0,5,False,False,True,False,False,False,False
2019,3,193.0,25.0,98.0,592.0,196.0,33.4,88.0,640.0,0,2,10.0,-8.399999999999999,-3.0,-48.0,0,0,5,False,False,True,False,False,False,False
2019,3,183.0,30.8,18.0,1955.0,188.0,24.2,137.0,425.0,1,2,-119.0,6.600000000000001,-5.0,1530.0,0,0,5,False,False,True,False,False,False,False
2019,3,188.0,24.2,137.0,425.0,183.0,30.8,18.0,1955.0,0,2,119.0,-6.600000000000001,5.0,-1530.0,0,0,5,False,False,True,False,False,False,False
2019,3,185.0,27.0,19.0,1820.0,198.0,22.7,12.0,2675.0,1,2,7.0,4.300000000000001,-13.0,-855.0,0,0,5,False,False,True,False,False,False,False
2019,3,198.0,22.7,12.0,2675.0,185.0,27.0,19.0,1820.0,0,2,-7.0,-4.300000000000001,13.0,855.0,0,0,5,False,False,True,False,False,False,False
2019,3,193.0,28.8,54.0,910.0,196.0,28.1,14.0,2275.0,1,2,40.0,0.6999999999999993,-3.0,-1365.0,0,0,5,False,False,True,False,False,False,False
2019,3,196.0,28.1,14.0,2275.0,193.0,28.8,54.0,910.0,0,2,-40.0,-0.6999999999999993,3.0,1365.0,0,0,5,False,False,True,False,False,False,False
2019,3,188.0,27.0,35.0,1150.0,175.0,26.7,50.0,950.0,1,2,-15.0,0.3000000000000007,13.0,200.0,0,0,5,False,False,True,False,False,False,False
2019,3,175.0,26.7,50.0,950.0,188.0,27.0,35.0,1150.0,0,2,15.0,-0.3000000000000007,-13.0,-200.0,0,0,5,False,False,True,False,False,False,False
2019,3,188.0,35.2,32.0,1200.0,173.0,29.7,85.0,653.0,1,2,-53.0,5.5000000000000036,15.0,547.0,1,0,5,False,False,True,False,False,False,False
2019,3,173.0,29.7,85.0,653.0,188.0,35.2,32.0,1200.0,0,2,53.0,-5.5000000000000036,-15.0,-547.0,0,1,5,False,False,True,False,False,False,False
2019,3,185.0,37.5,7.0,4100.0,178.0,35.3,31.0,1205.0,1,2,-24.0,2.200000000000003,7.0,2895.0,0,0,5,False,False,True,False,False,False,False
2019,3,178.0,35.3,31.0,1205.0,185.0,37.5,7.0,4100.0,0,2,24.0,-2.200000000000003,-7.0,-2895.0,0,0,5,False,False,True,False,False,False,False
2019,3,183.0,28.7,48.0,975.0,185.0,22.7,92.0,620.0,1,2,-44.0,6.0,-2.0,355.0,1,0,1,True,False,True,False,False,False,False
2019,3,185.0,22.7,92.0,620.0,183.0,28.7,48.0,975.0,0,2,44.0,-6.0,2.0,-355.0,0,1,1,True,False,True,False,False,False,False
2019,3,185.0,22.7,92.0,620.0,183.0,20.1,108.0,527.0,1,2,-16.0,2.599999999999998,2.0,93.0,0,0,2,True,False,True,False,False,False,False
2019,3,183.0,20.1,108.0,527.0,185.0,22.7,92.0,620.0,0,2,16.0,-2.599999999999998,-2.0,-93.0,0,0,2,True,False,True,False,False,False,False
2019,3,183.0,28.7,48.0,975.0,188.0,23.7,37.0,1127.0,1,2,11.0,5.0,-5.0,-152.0,1,0,2,True,False,True,False,False,False,False
2019,3,188.0,23.7,37.0,1127.0,183.0,28.7,48.0,975.0,0,2,-11.0,-5.0,5.0,152.0,0,1,2,True,False,True,False,False,False,False
2019,3,183.0,20.1,108.0,527.0,180.0,25.6,95.0,600.0,1,2,13.0,-5.5,3.0,-73.0,0,0,3,True,False,True,False,False,False,False
2019,3,180.0,25.6,95.0,600.0,183.0,20.1,108.0,527.0,0,2,-13.0,5.5,-3.0,73.0,0,0,3,True,False,True,False,False,False,False
2019,3,185.0,22.7,92.0,620.0,188.0,31.7,55.0,895.0,1,2,37.0,-9.0,-3.0,-275.0,0,0,3,True,False,True,False,False,False,False
2019,3,188.0,31.7,55.0,895.0,185.0,22.7,92.0,620.0,0,2,-37.0,9.0,3.0,275.0,0,0,3,True,False,True,False,False,False,False
2019,3,183.0,28.7,48.0,975.0,178.0,29.0,121.0,472.0,1,2,-73.0,-0.3000000000000007,5.0,503.0,1,0,3,True,False,True,False,False,False,False
2019,3,178.0,29.0,121.0,472.0,183.0,28.7,48.0,975.0,0,2,73.0,0.3000000000000007,-5.0,-503.0,0,1,3,True,False,True,False,False,False,False
2019,3,188.0,23.7,37.0,1127.0,193.0,18.5,60.0,834.0,1,2,-23.0,5.199999999999999,-5.0,293.0,0,0,3,True,False,True,False,False,False,False
2019,3,193.0,18.5,60.0,834.0,188.0,23.7,37.0,1127.0,0,2,23.0,-5.199999999999999,5.0,-293.0,0,0,3,True,False,True,False,False,False,False
2019,3,183.0,20.1,108.0,527.0,185.0,29.9,38.0,1107.0,1,2,70.0,-9.799999999999997,-2.0,-580.0,0,0,4,True,False,True,False,False,False,False
2019,3,185.0,29.9,38.0,1107.0,183.0,20.1,108.0,527.0,0,2,-70.0,9.799999999999997,2.0,580.0,0,0,4,True,False,True,False,False,False,False
2019,3,180.0,25.6,95.0,600.0,180.0,25.5,66.0,794.0,1,2,29.0,0.10000000000000142,0.0,-194.0,0,0,4,True,False,True,False,False,False,False
2019,3,180.0,25.5,66.0,794.0,180.0,25.6,95.0,600.0,0,2,-29.0,-0.10000000000000142,0.0,194.0,0,0,4,True,False,True,False,False,False,False
2019,3,188.0,31.7,55.0,895.0,191.0,23.7,114.0,514.0,1,2,-59.0,8.0,-3.0,381.0,0,0,4,True,False,True,False,False,False,False
2019,3,191.0,23.7,114.0,514.0,188.0,31.7,55.0,895.0,0,2,59.0,-8.0,3.0,-381.0,0,0,4,True,False,True,False,False,False,False
2019,3,185.0,22.7,92.0,620.0,183.0,21.8,61.0,829.0,1,2,31.0,0.8999999999999986,2.0,-209.0,0,0,4,True,False,True,False,False,False,False
2019,3,183.0,21.8,61.0,829.0,185.0,22.7,92.0,620.0,0,2,-31.0,-0.8999999999999986,-2.0,209.0,0,0,4,True,False,True,False,False,False,False
2019,3,178.0,29.0,121.0,472.0,185.0,18.9,449.0,19.0,1,2,-328.0,10.100000000000001,-7.0,453.0,0,0,4,True,False,True,False,False,False,False
2019,3,185.0,18.9,449.0,19.0,178.0,29.0,121.0,472.0,0,2,328.0,-10.100000000000001,7.0,-453.0,0,0,4,True,False,True,False,False,False,False
2019,3,183.0,28.7,48.0,975.0,183.0,25.9,111.0,517.0,1,2,-63.0,2.8000000000000007,0.0,458.0,1,0,4,True,False,True,False,False,False,False
2019,3,183.0,25.9,111.0,517.0,183.0,28.7,48.0,975.0,0,2,63.0,-2.8000000000000007,0.0,-458.0,0,1,4,True,False,True,False,False,False,False
2019,3,193.0,18.5,60.0,834.0,188.0,31.1,86.0,650.0,1,2,-26.0,-12.600000000000001,5.0,184.0,0,1,4,True,False,True,False,False,False,False
2019,3,188.0,31.1,86.0,650.0,193.0,18.5,60.0,834.0,0,2,26.0,12.600000000000001,-5.0,-184.0,1,0,4,True,False,True,False,False,False,False
2019,3,188.0,23.7,37.0,1127.0,185.0,35.0,45.0,1007.0,1,2,-8.0,-11.3,3.0,120.0,0,0,4,True,False,True,False,False,False,False
2019,3,185.0,35.0,45.0,1007.0,188.0,23.7,37.0,1127.0,0,2,8.0,11.3,-3.0,-120.0,0,0,4,True,False,True,False,False,False,False
2019,3,183.0,20.1,108.0,527.0,183.0,24.7,120.0,488.0,1,2,-12.0,-4.599999999999998,0.0,39.0,0,1,5,True,False,True,False,False,False,False
2019,3,183.0,24.7,120.0,488.0,183.0,20.1,108.0,527.0,0,2,12.0,4.599999999999998,0.0,-39.0,1,0,5,True,False,True,False,False,False,False
2019,3,180.0,25.6,95.0,600.0,185.0,21.8,170.0,325.0,1,2,-75.0,3.8000000000000007,-5.0,275.0,0,0,5,True,False,True,False,False,False,False
2019,3,185.0,21.8,170.0,325.0,180.0,25.6,95.0,600.0,0,2,75.0,-3.8000000000000007,5.0,-275.0,0,0,5,True,False,True,False,False,False,False
2019,3,180.0,25.5,66.0,794.0,183.0,37.1,106.0,544.0,1,2,-40.0,-11.600000000000001,-3.0,250.0,0,0,5,True,False,True,False,False,False,False
2019,3,183.0,37.1,106.0,544.0,180.0,25.5,66.0,794.0,0,2,40.0,11.600000000000001,3.0,-250.0,0,0,5,True,False,True,False,False,False,False
2019,3,191.0,23.7,114.0,514.0,193.0,28.3,81.0,696.0,1,2,33.0,-4.600000000000001,-2.0,-182.0,0,1,5,True,False,True,False,False,False,False
2019,3,193.0,28.3,81.0,696.0,191.0,23.7,114.0,514.0,0,2,-33.0,4.600000000000001,2.0,182.0,1,0,5,True,False,True,False,False,False,False
2019,3,185.0,22.7,92.0,620.0,180.0,30.7,101.0,560.0,1,2,-9.0,-8.0,5.0,60.0,0,0,5,True,False,True,False,False,False,False
2019,3,180.0,30.7,101.0,560.0,185.0,22.7,92.0,620.0,0,2,9.0,8.0,-5.0,-60.0,0,0,5,True,False,True,False,False,False,False
2019,3,183.0,21.8,61.0,829.0,178.0,25.6,389.0,39.0,1,2,-328.0,-3.8000000000000007,5.0,790.0,0,0,5,True,False,True,False,False,False,False
2019,3,178.0,25.6,389.0,39.0,183.0,21.8,61.0,829.0,0,2,328.0,3.8000000000000007,-5.0,-790.0,0,0,5,True,False,True,False,False,False,False
2019,3,178.0,29.0,121.0,472.0,191.0,26.0,70.0,765.0,1,2,51.0,3.0,-13.0,-293.0,0,0,5,True,False,True,False,False,False,False
2019,3,191.0,26.0,70.0,765.0,178.0,29.0,121.0,472.0,0,2,-51.0,-3.0,13.0,293.0,0,0,5,True,False,True,False,False,False,False
2019,3,185.0,18.9,449.0,19.0,185.0,22.8,117.0,496.0,1,2,332.0,-3.900000000000002,0.0,-477.0,0,0,5,True,False,True,False,False,False,False
2019,3,185.0,22.8,117.0,496.0,185.0,18.9,449.0,19.0,0,2,-332.0,3.900000000000002,0.0,477.0,0,0,5,True,False,True,False,False,False,False
2019,3,183.0,25.9,111.0,517.0,188.0,23.6,97.0,594.0,1,2,14.0,2.299999999999997,-5.0,-77.0,0,1,5,True,False,True,False,False,False,False
2019,3,188.0,23.6,97.0,594.0,183.0,25.9,111.0,517.0,0,2,-14.0,-2.299999999999997,5.0,77.0,1,0,5,True,False,True,False,False,False,False
2019,3,193.0,18.5,60.0,834.0,180.0,33.1,59.0,841.0,1,2,1.0,-14.600000000000001,13.0,-7.0,0,0,5,True,False,True,False,False,False,False
2019,3,180.0,33.1,59.0,841.0,193.0,18.5,60.0,834.0,0,2,-1.0,14.600000000000001,-13.0,7.0,0,0,5,True,False,True,False,False,False,False
2019,3,188.0,31.1,86.0,650.0,183.0,28.9,146.0,392.0,1,2,-60.0,2.200000000000003,5.0,258.0,1,1,5,True,False,True,False,False,False,False
2019,3,183.0,28.9,146.0,392.0,188.0,31.1,86.0,650.0,0,2,60.0,-2.200000000000003,-5.0,-258.0,1,1,5,True,False,True,False,False,False,False
2019,3,188.0,23.7,37.0,1127.0,185.0,28.7,168.0,326.0,1,2,-131.0,-5.0,3.0,801.0,0,1,5,True,False,True,False,False,False,False
2019,3,185.0,28.7,168.0,326.0,188.0,23.7,37.0,1127.0,0,2,131.0,5.0,-3.0,-801.0,1,0,5,True,False,True,False,False,False,False
2019,3,185.0,25.4,8.0,3800.0,185.0,37.5,4.0,4600.0,1,3,4.0,-12.100000000000001,0.0,-800.0,0,0,1,False,False,False,False,False,True,False
2019,3,185.0,37.5,4.0,4600.0,185.0,25.4,8.0,3800.0,0,3,-4.0,12.100000000000001,0.0,800.0,0,0,1,False,False,False,False,False,True,False
2019,3,185.0,25.4,8.0,3800.0,196.0,28.1,14.0,2275.0,1,3,-6.0,-2.700000000000003,-11.0,1525.0,0,0,2,False,False,False,False,False,True,False
2019,3,196.0,28.1,14.0,2275.0,185.0,25.4,8.0,3800.0,0,3,6.0,2.700000000000003,11.0,-1525.0,0,0,2,False,False,False,False,False,True,False
2019,3,196.0,28.1,14.0,2275.0,183.0,19.5,130.0,450.0,1,3,-116.0,8.600000000000001,13.0,1825.0,0,0,3,False,False,False,False,False,True,False
2019,3,183.0,19.5,130.0,450.0,196.0,28.1,14.0,2275.0,0,3,116.0,-8.600000000000001,-13.0,-1825.0,0,0,3,False,False,False,False,False,True,False
2019,3,185.0,37.5,4.0,4600.0,196.0,22.0,67.0,798.0,1,3,-63.0,15.5,-11.0,3802.0,0,0,3,False,False,False,False,False,True,False
2019,3,196.0,22.0,67.0,798.0,185.0,37.5,4.0,4600.0,0,3,63.0,-15.5,11.0,-3802.0,0,0,3,False,False,False,False,False,True,False
2019,3,185.0,32.7,2.0,8365.0,198.0,22.7,13.0,2675.0,1,3,-11.0,10.000000000000004,-13.0,5690.0,1,0,3,False,False,False,False,False,True,False
2019,3,198.0,22.7,13.0,2675.0,185.0,32.7,2.0,8365.0,0,3,11.0,-10.000000000000004,13.0,-5690.0,0,1,3,False,False,False,False,False,True,False
2019,3,193.0,32.5,19.0,1740.0,178.0,35.3,39.0,1160.0,1,3,-20.0,-2.799999999999997,15.0,580.0,0,0,4,False,False,False,False,False,True,False
2019,3,178.0,35.3,39.0,1160.0,193.0,32.5,19.0,1740.0,0,3,20.0,2.799999999999997,-15.0,-580.0,0,0,4,False,False,False,False,False,True,False
2019,3,185.0,25.4,8.0,3800.0,208.0,40.0,89.0,629.0,1,3,-81.0,-14.600000000000001,-23.0,3171.0,0,0,4,False,False,False,False,False,True,False
2019,3,208.0,40.0,89.0,629.0,185.0,25.4,8.0,3800.0,0,3,81.0,14.600000000000001,23.0,-3171.0,0,0,4,False,False,False,False,False,True,False
2019,3,196.0,28.1,14.0,2275.0,193.0,28.8,55.0,910.0,1,3,-41.0,-0.6999999999999993,3.0,1365.0,0,0,4,False,False,False,False,False,True,False
2019,3,193.0,28.8,55.0,910.0,196.0,28.1,14.0,2275.0,0,3,41.0,0.6999999999999993,-3.0,-1365.0,0,0,4,False,False,False,False,False,True,False
2019,3,196.0,22.0,67.0,798.0,185.0,19.8,25.0,1485.0,1,3,42.0,2.1999999999999993,11.0,-687.0,0,1,4,False,False,False,False,False,True,False
2019,3,185.0,19.8,25.0,1485.0,196.0,22.0,67.0,798.0,0,3,-42.0,-2.1999999999999993,-11.0,687.0,1,0,4,False,False,False,False,False,True,False
2019,3,185.0,37.5,4.0,4600.0,188.0,24.1,23.0,1520.0,1,3,-19.0,13.399999999999999,-3.0,3080.0,0,0,4,False,False,False,False,False,True,False
2019,3,188.0,24.1,23.0,1520.0,185.0,37.5,4.0,4600.0,0,3,19.0,-13.399999999999999,3.0,-3080.0,0,0,4,False,False,False,False,False,True,False
2019,3,198.0,22.7,13.0,2675.0,208.0,33.8,9.0,3405.0,1,3,4.0,-11.099999999999998,-10.0,-730.0,0,0,4,False,False,False,False,False,True,False
2019,3,208.0,33.8,9.0,3405.0,198.0,22.7,13.0,2675.0,0,3,-4.0,11.099999999999998,10.0,730.0,0,0,4,False,False,False,False,False,True,False
2019,3,185.0,32.7,2.0,8365.0,185.0,27.0,113.0,515.0,1,3,-111.0,5.700000000000003,0.0,7850.0,1,0,4,False,False,False,False,False,True,False
2019,3,185.0,27.0,113.0,515.0,185.0,32.7,2.0,8365.0,0,3,111.0,-5.700000000000003,0.0,-7850.0,0,1,4,False,False,False,False,False,True,False
2019,3,178.0,35.3,39.0,1160.0,188.0,31.7,1.0,10955.0,1,3,38.0,3.599999999999998,-10.0,-9795.0,0,0,5,False,False,False,False,False,True,False
2019,3,188.0,31.7,1.0,10955.0,178.0,35.3,39.0,1160.0,0,3,-38.0,-3.599999999999998,10.0,9795.0,0,0,5,False,False,False,False,False,True,False
2019,3,193.0,32.5,19.0,1740.0,188.0,31.1,91.0,625.0,1,3,-72.0,1.3999999999999986,5.0,1115.0,0,1,5,False,False,False,False,False,True,False
2019,3,188.0,31.1,91.0,625.0,193.0,32.5,19.0,1740.0,0,3,72.0,-1.3999999999999986,-5.0,-1115.0,1,0,5,False,False,False,False,False,True,False
2019,3,208.0,40.0,89.0,629.0,188.0,29.3,97.0,601.0,1,3,-8.0,10.7,20.0,28.0,0,1,5,False,False,False,False,False,True,False
2019,3,188.0,29.3,97.0,601.0,208.0,40.0,89.0,629.0,0,3,8.0,-10.7,-20.0,-28.0,1,0,5,False,False,False,False,False,True,False
2019,3,185.0,25.4,8.0,3800.0,183.0,34.1,29.0,1305.0,1,3,-21.0,-8.700000000000003,2.0,2495.0,0,0,5,False,False,False,False,False,True,False
2019,3,183.0,34.1,29.0,1305.0,185.0,25.4,8.0,3800.0,0,3,21.0,8.700000000000003,-2.0,-2495.0,0,0,5,False,False,False,False,False,True,False
2019,3,193.0,28.8,55.0,910.0,198.0,21.8,3.0,6595.0,1,3,52.0,7.0,-5.0,-5685.0,0,0,5,False,False,False,False,False,True,False
2019,3,198.0,21.8,3.0,6595.0,193.0,28.8,55.0,910.0,0,3,-52.0,-7.0,5.0,5685.0,0,0,5,False,False,False,False,False,True,False
2019,3,196.0,28.1,14.0,2275.0,180.0,25.6,217.0,233.0,1,3,-203.0,2.5,16.0,2042.0,0,0,5,False,False,False,False,False,True,False
2019,3,180.0,25.6,217.0,233.0,196.0,28.1,14.0,2275.0,0,3,203.0,-2.5,-16.0,-2042.0,0,0,5,False,False,False,False,False,True,False
2019,3,170.0,23.4,74.0,729.0,193.0,18.5,58.0,872.0,1,3,16.0,4.899999999999999,-23.0,-143.0,1,0,5,False,False,False,False,False,True,False
2019,3,193.0,18.5,58.0,872.0,170.0,23.4,74.0,729.0,0,3,-16.0,-4.899999999999999,23.0,143.0,0,1,5,False,False,False,False,False,True,False
2019,3,183.0,19.5,130.0,450.0,188.0,23.7,32.0,1211.0,1,3,98.0,-4.199999999999999,-5.0,-761.0,0,0,5,False,False,False,False,False,True,False
2019,3,188.0,23.7,32.0,1211.0,183.0,19.5,130.0,450.0,0,3,-98.0,4.199999999999999,5.0,761.0,0,0,5,False,False,False,False,False,True,False
2019,3,196.0,22.0,67.0,798.0,178.0,29.1,7.0,4190.0,1,3,60.0,-7.100000000000001,18.0,-3392.0,0,0,5,False,False,False,False,False,True,False
2019,3,178.0,29.1,7.0,4190.0,196.0,22.0,67.0,798.0,0,3,-60.0,7.100000000000001,-18.0,3392.0,0,0,5,False,False,False,False,False,True,False
2019,3,185.0,19.8,25.0,1485.0,198.0,30.4,11.0,3095.0,1,3,14.0,-10.599999999999998,-13.0,-1610.0,1,0,5,False,False,False,False,False,True,False
2019,3,198.0,30.4,11.0,3095.0,185.0,19.8,25.0,1485.0,0,3,-14.0,10.599999999999998,13.0,1610.0,0,1,5,False,False,False,False,False,True,False
2019,3,188.0,24.1,23.0,1520.0,175.0,29.3,53.0,920.0,1,3,-30.0,-5.199999999999999,13.0,600.0,0,0,5,False,False,False,False,False,True,False
2019,3,175.0,29.3,53.0,920.0,188.0,24.1,23.0,1520.0,0,3,30.0,5.199999999999999,-13.0,-600.0,0,0,5,False,False,False,False,False,True,False
2019,3,185.0,37.5,4.0,4600.0,183.0,33.9,40.0,1130.0,1,3,-36.0,3.6000000000000014,2.0,3470.0,0,0,5,False,False,False,False,False,True,False
2019,3,183.0,33.9,40.0,1130.0,185.0,37.5,4.0,4600.0,0,3,36.0,-3.6000000000000014,-2.0,-3470.0,0,0,5,False,False,False,False,False,True,False
2019,3,208.0,33.8,9.0,3405.0,183.0,28.7,34.0,1205.0,1,3,-25.0,5.099999999999998,25.0,2200.0,0,1,5,False,False,False,False,False,True,False
2019,3,183.0,28.7,34.0,1205.0,208.0,33.8,9.0,3405.0,0,3,25.0,-5.099999999999998,-25.0,-2200.0,1,0,5,False,False,False,False,False,True,False
2019,3,198.0,22.7,13.0,2675.0,188.0,21.3,102.0,560.0,1,3,-89.0,1.3999999999999986,10.0,2115.0,0,0,5,False,False,False,False,False,True,False
2019,3,188.0,21.3,102.0,560.0,198.0,22.7,13.0,2675.0,0,3,89.0,-1.3999999999999986,-10.0,-2115.0,0,0,5,False,False,False,False,False,True,False
2019,3,185.0,27.0,113.0,515.0,198.0,23.0,15.0,2230.0,1,3,98.0,4.0,-13.0,-1715.0,0,0,5,False,False,False,False,False,True,False
2019,3,198.0,23.0,15.0,2230.0,185.0,27.0,113.0,515.0,0,3,-98.0,-4.0,13.0,1715.0,0,0,5,False,False,False,False,False,True,False
2019,3,185.0,32.7,2.0,8365.0,170.0,26.5,26.0,1485.0,1,3,-24.0,6.200000000000003,15.0,6880.0,1,0,5,False,False,False,False,False,True,False
2019,3,170.0,26.5,26.0,1485.0,185.0,32.7,2.0,8365.0,0,3,24.0,-6.200000000000003,-15.0,-6880.0,0,1,5,False,False,False,False,False,True,False
2019,3,188.0,31.7,1.0,10955.0,183.0,25.6,128.0,452.0,1,3,-127.0,6.099999999999998,5.0,10503.0,0,0,6,False,False,False,False,False,True,False
2019,3,183.0,25.6,128.0,452.0,188.0,31.7,1.0,10955.0,0,3,127.0,-6.099999999999998,-5.0,-10503.0,0,0,6,False,False,False,False,False,True,False
2019,3,178.0,35.3,39.0,1160.0,193.0,23.8,33.0,1205.0,1,3,6.0,11.499999999999996,-15.0,-45.0,0,0,6,False,False,False,False,False,True,False
2019,3,193.0,23.8,33.0,1205.0,178.0,35.3,39.0,1160.0,0,3,-6.0,-11.499999999999996,15.0,45.0,0,0,6,False,False,False,False,False,True,False
2019,3,193.0,32.5,19.0,1740.0,188.0,31.8,56.0,895.0,1,3,-37.0,0.6999999999999993,5.0,845.0,0,0,6,False,False,False,False,False,True,False
2019,3,188.0,31.8,56.0,895.0,193.0,32.5,19.0,1740.0,0,3,37.0,-0.6999999999999993,-5.0,-845.0,0,0,6,False,False,False,False,False,True,False
2019,3,188.0,31.1,91.0,625.0,185.0,26.4,16.0,2091.0,1,3,75.0,4.700000000000003,3.0,-1466.0,1,0,6,False,False,False,False,False,True,False
2019,3,185.0,26.4,16.0,2091.0,188.0,31.1,91.0,625.0,0,3,-75.0,-4.700000000000003,-3.0,1466.0,0,1,6,False,False,False,False,False,True,False
2019,3,208.0,40.0,89.0,629.0,188.0,22.2,12.0,2695.0,1,3,77.0,17.8,20.0,-2066.0,0,0,6,False,False,False,False,False,True,False
2019,3,188.0,22.2,12.0,2695.0,208.0,40.0,89.0,629.0,0,3,-77.0,-17.8,-20.0,2066.0,0,0,6,False,False,False,False,False,True,False
2019,3,188.0,29.3,97.0,601.0,185.0,27.0,18.0,1865.0,1,3,79.0,2.3000000000000007,3.0,-1264.0,1,0,6,False,False,False,False,False,True,False
2019,3,185.0,27.0,18.0,1865.0,188.0,29.3,97.0,601.0,0,3,-79.0,-2.3000000000000007,-3.0,1264.0,0,1,6,False,False,False,False,False,True,False
2019,3,183.0,34.1,29.0,1305.0,185.0,35.1,60.0,847.0,1,3,-31.0,-1.0,-2.0,458.0,0,0,6,False,False,False,False,False,True,False
2019,3,185.0,35.1,60.0,847.0,183.0,34.1,29.0,1305.0,0,3,31.0,1.0,2.0,-458.0,0,0,6,False,False,False,False,False,True,False
2019,3,185.0,25.4,8.0,3800.0,183.0,24.8,77.0,703.0,1,3,-69.0,0.5999999999999979,2.0,3097.0,0,0,6,False,False,False,False,False,True,False
2019,3,183.0,24.8,77.0,703.0,185.0,25.4,8.0,3800.0,0,3,69.0,-0.5999999999999979,-2.0,-3097.0,0,0,6,False,False,False,False,False,True,False
2019,3,193.0,28.8,55.0,910.0,175.0,28.7,95.0,606.0,1,3,-40.0,0.10000000000000142,18.0,304.0,0,0,6,False,False,False,False,False,True,False
2019,3,175.0,28.7,95.0,606.0,193.0,28.8,55.0,910.0,0,3,40.0,-0.10000000000000142,-18.0,-304.0,0,0,6,False,False,False,False,False,True,False
2019,3,180.0,25.6,217.0,233.0,183.0,20.0,24.0,1508.0,1,3,193.0,5.600000000000001,-3.0,-1275.0,0,0,6,False,False,False,False,False,True,False
2019,3,183.0,20.0,24.0,1508.0,180.0,25.6,217.0,233.0,0,3,-193.0,-5.600000000000001,3.0,1275.0,0,0,6,False,False,False,False,False,True,False
2019,3,196.0,28.1,14.0,2275.0,198.0,31.4,51.0,925.0,1,3,-37.0,-3.299999999999997,-2.0,1350.0,0,0,6,False,False,False,False,False,True,False
2019,3,198.0,31.4,51.0,925.0,196.0,28.1,14.0,2275.0,0,3,37.0,3.299999999999997,2.0,-1350.0,0,0,6,False,False,False,False,False,True,False
2019,3,193.0,18.5,58.0,872.0,193.0,20.5,10.0,3175.0,1,3,48.0,-2.0,0.0,-2303.0,0,0,6,False,False,False,False,False,True,False
2019,3,193.0,20.5,10.0,3175.0,193.0,18.5,58.0,872.0,0,3,-48.0,2.0,0.0,2303.0,0,0,6,False,False,False,False,False,True,False
2019,3,170.0,23.4,74.0,729.0,183.0,30.8,22.0,1545.0,1,3,52.0,-7.400000000000002,-13.0,-816.0,1,0,6,False,False,False,False,False,True,False
2019,3,183.0,30.8,22.0,1545.0,170.0,23.4,74.0,729.0,0,3,-52.0,7.400000000000002,13.0,816.0,0,1,6,False,False,False,False,False,True,False
2019,3,188.0,23.7,32.0,1211.0,183.0,27.5,88.0,638.0,1,3,-56.0,-3.8000000000000007,5.0,573.0,0,0,6,False,False,False,False,False,True,False
2019,3,183.0,27.5,88.0,638.0,188.0,23.7,32.0,1211.0,0,3,56.0,3.8000000000000007,-5.0,-573.0,0,0,6,False,False,False,False,False,True,False
2019,3,183.0,19.5,130.0,450.0,188.0,23.7,99.0,594.0,1,3,31.0,-4.199999999999999,-5.0,-144.0,0,1,6,False,False,False,False,False,True,False
2019,3,188.0,23.7,99.0,594.0,183.0,19.5,130.0,450.0,0,3,-31.0,4.199999999999999,5.0,144.0,1,0,6,False,False,False,False,False,True,False
2019,3,178.0,29.1,7.0,4190.0,180.0,30.6,52.0,920.0,1,3,-45.0,-1.5,-2.0,3270.0,0,1,6,False,False,False,False,False,True,False
